SMILES,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,C1SP2,C1SP3,C2SP2,C2SP3,C3SP2,C3SP3,ECCEN,fragC,khs.aaaC,khs.aaCH,khs.aaN,khs.aaNH,khs.aaO,khs.aasC,khs.ddsN,khs.ddssS,khs.dNH,khs.dO,khs.dsCH,khs.dsN,khs.dssC,khs.sBr,khs.sCH3,khs.sCl,khs.sF,khs.sNH2,khs.sOH,khs.ssCH2,khs.ssNH,khs.ssO,khs.ssS,khs.sssCH,khs.sssN,khs.ssssC,Kier1,Kier2,Kier3,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MDEO-11,MDEO-12,MDEO-22,PetitjeanNumber,SC-3,SC-4,SC-5,SC-6,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,SPC-4,SPC-5,SPC-6,TopoPSA,topoShape,VAdjMat,VC-3,VC-4,VC-5,VC-6,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,VPC-4,VPC-5,VPC-6,WPATH,WPOL,Zagreb
InChI%3D1S%2FC15H9NO4%2Fc1-8-6-7-11-12%2813%288%2916%2819%2920%2915%2818%2910-5-3-2-4-9%2810%2914%2811%2917%2Fh2-7H%2C1H3,0.312087804079056,-0.0154884429648519,-0.00891919434070587,-0.0851475894451141,-0.198474958539009,23.4578647613525,23.9373016357422,36.0993919372559,43.649845123291,45.0296783447266,1326.71350097656,1627.68225097656,2438.22290039062,2680.447265625,2227.60888671875,0,1,2,7,0,5,267,581.049987792969,0,6,0,0,0,6,1,0,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,14.9173555374146,5.65289258956909,2.390625,0,1.22054314613342,2.41710042953491,0,5.15518665313721,15.9953508377075,0,13.8563365936279,0,0,0,0,0,0,0,0,1.31556057929993,0,0,0.5,1.58440625667572,0,0.627484321594238,0,0,0,0,0.175925925374031,0.422030478715897,14.438793182373,9.51974487304688,8.94760608673096,7.82905960083008,7.05717468261719,5.87548542022705,3.91169095039368,2.71424865722656,4.21336126327515,7.70416402816772,12.2583503723145,79.9599990844727,1,5.32192802429199,0.618575513362885,0,0.151394695043564,0,0,0,0,0.0642361119389534,0.12639494240284,10.5443086624146,5.98503732681274,4.61456966400146,3.45024061203003,2.50855207443237,1.74504494667053,0.994504392147064,0.587092876434326,1.39562058448792,2.01969695091248,2.57593584060669,691,39,110
InChI%3D1S%2FC2H5N5O3%2Fc1-6%285-8%292%283%294-7%289%2910%2Fh1H3%2C%28H2%2C3%2C4%29,0.157858401536942,-0.0916610360145569,0.103301033377647,-0.145895257592201,0.080022431910038,14.1233472824097,12.0451154708862,15.0133867263794,13.1006908416748,11.8469696044922,273.602447509766,281.453369140625,319.592895507812,262.471405029297,163.687026977539,0,0,0,0,0,0,81,106.080001831055,0,0,0,0,0,0,1,0,1,3,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10,4.76033067703247,4.48000001907349,0,0,0.5,0,0,0,0,0,0,0,0,0.816496610641479,0.816496610641479,0.333333343267441,2.37841415405273,0.333333343267441,0.721124768257141,0,0,0.5,0.879652798175812,0,0.16666667163372,0,0,0,0,0,0,8.14626407623291,4.57458591461182,3.99236512184143,2.45854473114014,1.37824678421021,0.560840666294098,0.19245009124279,0,1.41222512722015,1.54151904582977,1.48079812526703,114.370002746582,1,4.32192802429199,0.193169504404068,0,0.025000000372529,0,0,0,0,0,0,5.0663857460022,2.14214968681335,1.32277643680573,0.643270075321198,0.199653878808022,0.0682109594345093,0.00745355989784002,0,0.265360414981842,0.147634759545326,0.0991049334406853,130,10,40
InChI%3D1S%2FC30H22O12%2Fc1-5-3-7%2831%299-11%2819%285%2933%2927%2841%2929-13-14-24%2838%2917%2829%2926%2840%2916-22%2836%2910-8%2832%294-6%282%2920%2834%2912%2810%2928%2842%2930%2814%2C16%2918%2823%2813%2937%2925%2839%2915%2829%2921%289%2935%2Fh3-4%2C13-14%2C17-18%2C23-24%2C31-38H%2C1-2H3,1.09683692455292,-0.130004450678825,0.179540932178497,-0.324953138828278,-0.698621213436127,51.293628692627,52.9851036071777,93.9702072143555,135.940414428711,163.77799987793,4321.94287109375,5872.71142578125,10456.1826171875,13603.2099609375,13409.1220703125,0,2,6,8,2,10,912,3319.1201171875,0,2,0,0,0,10,0,0,0,4,0,0,8,0,2,0,0,0,8,0,0,0,0,6,0,2,29.4052486419678,8.86965942382812,2.84879469871521,0.0769230797886848,0.816496610641479,8.06217384338379,0.63245552778244,0.0833333358168602,9.42079448699951,0.676123380661011,0,17.9999561309814,0.333333343267441,0,0,0,0,0,0,10.4584131240845,0,0,0.461538463830948,4.60733795166016,0.111111111938953,2.36510252952576,0.17526113986969,0,0,0.111111111938953,0.642288684844971,2.13546872138977,30.2706203460693,19.6919651031494,20.2949256896973,20.1613636016846,20.3882141113281,18.4646472930908,15.5216073989868,12.910831451416,13.9765596389771,29.6477756500244,54.562313079834,230.119995117188,0.857142865657806,6.39231729507446,2.38955235481262,0.0833333358168602,0.925324499607086,0.0896777212619781,0,0,0.111111111938953,0.451509565114975,1.11588370800018,21.8295040130615,13.2279529571533,12.1824855804443,10.8157520294189,9.58610534667969,7.93441390991211,6.32856273651123,4.88855934143066,6.40156602859497,11.7946004867554,18.5774345397949,4445,120,270
InChI%3D1S%2FC9H7N3O2S%2Fc10-9-11-8%285-15-9%296-1-3-7%284-2-6%2912%2813%2914%2Fh1-5H%2C%28H2%2C10%2C11%29,0.164697900414467,-0.0735743343830109,0.033044271171093,-0.0279342047870159,0.00709477439522743,23.7566547393799,21.1112442016602,30.3600959777832,22.9952640533447,20.3326797485352,957.91650390625,1102.6318359375,1476.61975097656,1182.59765625,905.28173828125,0,1,0,6,0,1,217,415.059997558594,0,4,0,0,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,11.484375,4.88842964172363,2.76543211936951,0,0,0,0,4.25141477584839,9.28654956817627,0,2.18224716186523,0,0,0,0.5,0.125,0,0.16666667163372,0,0.5,0,0,0.444444447755814,1.12200844287872,0,0.25,0,0,0,0.117851130664349,0.269225835800171,0.260491460561752,10.8364992141724,7.16470384597778,6.59718084335327,5.16134738922119,3.96232509613037,2.77571749687195,1.86828088760376,1.28930222988129,2.33241391181946,2.94782185554504,3.15315866470337,,0.800000011920929,4.90689039230347,0.463183611631393,0,0.0464432910084724,0,0,0,0.125,0.152777776122093,0.131878897547722,8.58231353759766,5.37411880493164,4.21595048904419,3.11246466636658,2.25085806846619,1.30064594745636,0.736411273479462,0.419602483510971,0.907746195793152,1.20815372467041,1.13007295131683,387,19,76
InChI%3D1S%2FC7H6O3%2Fc8-5-1-2-6-7%283-5%2910-4-9-6%2Fh1-3%2C8H%2C4H2,0.423450261354446,-0.268928557634354,0.0918945372104645,-0.0764918774366379,0.0343445725739002,12.3234071731567,12.6604595184326,17.7670211791992,12.9925518035889,7.77074480056763,427.274810791016,490.998901367188,658.041564941406,461.595001220703,220.76725769043,0,0,0,6,0,0,86,199.029998779297,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,6.69421482086182,2.55999994277954,1.24099719524384,0,0,0,0,2.44948983192444,6.89817905426025,0,1.65096366405487,0,0,0,0,0,0,0,0,0,0.447213590145111,0.5,0.400000005960464,0.622008442878723,0,0.0833333358168602,0,0,0,0.117851130664349,0.234708055853844,0.330230087041855,6.97469139099121,4.86017322540283,4.36928701400757,3.55187177658081,2.93724489212036,2.07214522361755,1.23621129989624,0.668470025062561,1.29197371006012,1.95425176620483,2.23966002464294,38.689998626709,0.666666686534882,4.32192802429199,0.192386731505394,0,0.0138888889923692,0,0,0,0.0294627826660872,0.0580769516527653,0.058547168970108,5.20286798477173,2.94723916053772,2.03756427764893,1.35615253448486,0.885225236415863,0.499630033969879,0.21403905749321,0.0907282754778862,0.343271672725677,0.418364018201828,0.357420712709427,108,11,52
InChI%3D1S%2FC6H6O2%2Fc7-5-3-1-2-4-6%285%298%2Fh1-4%2C7-8H,0.166801989078522,-0.0340428240597248,-0.0821191072463989,0.0340428240597248,-0.00128189276438206,9.54893779754639,8.66418361663818,11.3283681869507,10.1028366088867,2.66418385505676,310.432037353516,331.359985351562,393.240386962891,277.594329833984,60.4979057312012,0,0,0,6,0,0,54,140.020004272461,0,4,,,,2,,,,,0,,0,,0,,,,,0,,,,0,,0,6.125,2.51999998092651,1.48760330677032,0,0,0,0,3.96540641784668,4.29827976226807,0,1,0,0,0,0,0,0,0,0,0.333333343267441,0,0,0.25,0.471404522657394,0,0.16666667163372,0,0,0,0,0.0833333358168602,0.16666667163372,5.98312759399414,3.80453038215637,3.23902487754822,2.54033637046814,1.50166130065918,1.02437734603882,0.333333343267441,0.0833333358168602,1.13807117938995,1.04044008255005,1.13807117938995,40.4599990844727,0.333333343267441,4,0.129099443554878,0,0.0166666675359011,0,0,0,0,0.0277777779847383,0.0248451996594667,4.20382833480835,2.27456378936768,1.48871433734894,0.881731867790222,0.464163094758987,0.259390205144882,0.0496903993189335,0.00555555569007993,0.206806227564812,,,60,8,36
InChI%3D1S%2FC15H23ClO4S%2Fc1-12%2820-21%2817%2919-10-9-16%2911-18-14-7-5-13%286-8-14%2915%282%2C3%294%2Fh5-8%2C12H%2C9-11H2%2C1-4H3,0.547504484653473,-0.360172301530838,0.0953354835510254,0.101077176630497,-0.30966055393219,37.9383811950684,31.9493045806885,37.6072654724121,37.040454864502,35.0936393737793,1296.94567871094,1402.04064941406,1775.57885742188,1619.93371582031,1376.66442871094,0,7,0,6,0,1,449,1516.06005859375,0,4,0,0,0,2,0,0,0,1,0,0,0,0,4,1,0,0,0,3,0,3,0,1,0,1,19.0476188659668,9.20918369293213,7.70511293411255,1.41421353816986,5.26461935043335,3.03957056999207,2.37841415405273,5.152099609375,7.09485530853271,1.61683428287506,0.793700516223907,0.987950623035431,0,0,0,0,0,0,0,0,1.10520946979523,0.965489387512207,0.5,2.29183745384216,0.288675129413605,0.433012694120407,0.144337564706802,0,0,0,0.0833333358168602,0.100592233240604,15.8804693222046,9.82471752166748,9.24929904937744,5.99442720413208,4.31254386901855,3.04027652740479,1.9871152639389,1.31400775909424,3.03647613525391,3.69977879524231,3.85086345672607,63.9700012207031,1,5.39231729507446,1.62704074382782,0.25,0.25,0.0833333358168602,0,0,0,0.0277777779847383,0.0252291187644005,14.1420679092407,7.93791484832764,6.55531740188599,3.33365607261658,2.01282811164856,1.16123831272125,0.648410320281982,0.389376282691956,1.62727224826813,1.62129259109497,1.37304413318634,1158,26,98
InChI%3D1S%2FC12H10FN%2Fc13-11-5-1-9%282-6-11%2910-3-7-12%2814%298-4-10%2Fh1-8H%2C14H2,0.112092919647694,-0.0352818109095097,-0.0192091558128595,-0.00145995838101953,0.000418643496232107,15.8620319366455,15.7479705810547,21.4959411621094,19.4959411621094,12.7479705810547,797.421142578125,903.734252929688,1182.00427246094,1052.47521972656,691.388488769531,0,0,0,10,0,2,200,443.019989013672,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10.5155553817749,4.67999982833862,2.75,0,0,0,0,9.90748405456543,14.0599384307861,0,1.89484846591949,0,0,0,0,0,0,0,0,0,0,0,0.444444447755814,0.910683631896973,0,0.0833333358168602,0,0,0,0,0.16666667163372,0.262891709804535,9.96625518798828,6.75402021408081,6.03990364074707,4.7876935005188,3.51453518867493,3.00613451004028,1.83991479873657,1.04034233093262,1.75930559635162,2.1989119052887,2.88035488128662,26.0200004577637,0.800000011920929,4.80735492706299,0.325885802507401,0,0.0277777779847383,0,0,0,0,0.0555555559694767,0.0543142966926098,7.57411670684814,4.37039184570312,3.12890148162842,2.08823871612549,1.31790840625763,0.904654324054718,0.422776013612747,0.20915088057518,0.568750560283661,0.630112171173096,0.66829913854599,315,18,70
InChI%3D1S%2FC16H11N3O6%2Fc1-18-8-12%2816%2821%2922%2914%2820%2911-6-3-9%2817-15%2811%2918%292-4-10-5-7-13%2825-10%2919%2823%2924%2Fh2-8H%2C1H3%2C%28H%2C21%2C22%29,0.739122807979584,-0.294092386960983,-0.00196523522026837,-0.296377539634705,0.309496074914932,30.7267780303955,30.7645034790039,45.4483299255371,47.0299873352051,43.2504653930664,1458.4208984375,1727.84191894531,2452.73608398438,2449.11645507812,2064.31567382812,1,3,3,6,0,2,574,1000.09002685547,0,4,1,0,1,5,1,0,0,4,2,0,2,0,1,0,0,0,1,1,0,0,0,1,1,0,19.7530860900879,8.34714031219482,4.46597480773926,0,1.38000857830048,1.97465336322784,0,5.98351621627808,15.4732446670532,0,7.68827152252197,0,0,0,0,0,0,0.534522473812103,0.111111111938953,1.39667236804962,0.795638740062714,0,0.5,2.07798218727112,0,0.611664891242981,0,0,0,0.117851130664349,0.264777004718781,0.550861835479736,18.1374645233154,11.8630809783936,11.2472867965698,9.15330028533936,7.35732412338257,5.84061431884766,3.96495199203491,2.62149906158447,4.72995758056641,6.78565692901611,9.65364742279053,,1,5.64385604858398,0.726524353027344,0,0.115050777792931,0,0,0,0.0340206921100616,0.0763120427727699,0.127887472510338,13.0786542892456,7.28076982498169,5.50932645797729,3.80561757087708,2.55776834487915,1.70460772514343,0.92842161655426,0.524735271930695,1.37897574901581,1.73463225364685,2.08953762054443,1651,40,132
InChI%3D1S%2FC8H11NO%2Fc1-6-3-4-8%2810-2%297%289%295-6%2Fh3-5H%2C9H2%2C1-2H3,0.204444512724876,-0.100947596132755,-0.0425875671207905,0.0604378655552864,-0.0193949155509472,11.1344566345215,10.8303689956665,13.9965543746948,13.5500202178955,7.83064794540405,493.043334960938,535.8583984375,677.41455078125,567.162963867188,275.319580078125,0,1,0,5,0,1,84,351.019989013672,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,8.10000038146973,3.40828394889832,1.99111115932465,0.16666667163372,2.0800838470459,2.24957680702209,0,1.65096366405487,5.85380077362061,0,1.65096366405487,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6910440325737,0,0.117851130664349,0,0,0,0,0.0680413842201233,0.184195280075073,7.56047773361206,4.73638200759888,4.06383609771729,3.13352584838867,2.33458280563354,1.39430165290833,0.830066502094269,0.144337564706802,1.40924251079559,1.94750583171844,2.06838130950928,35.25,1,4.32192802429199,0.308925569057465,0,0.0196418557316065,0,0,0,0,0.0240562614053488,0.0477660782635212,6.21764945983887,3.1390814781189,2.24540448188782,1.3852037191391,0.853774070739746,0.443124085664749,0.219724088907242,0.0253119710832834,0.464345902204514,0.529958724975586,0.466113746166229,116,12,46
InChI%3D1S%2FC8H20N2%2Fc1-3-5-7-9-10-8-6-4-2%2Fh9-10H%2C3-8H2%2C1-2H3,0.0592663437128067,-0.00691558886319399,-0.0337733179330826,0.00616881065070629,0.00406665913760662,10.7199764251709,9.69235897064209,8.66474056243896,7.66474103927612,6.66474103927612,420.019256591797,392.238128662109,350.513763427734,302.890960693359,253.846069335938,0,4,0,4,0,0,122,751.02001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,2,0,0,0,0,0,10,9,9.14285755157471,0.111111111938953,3.37623620033264,0,0,5.29643678665161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.444444447755814,0,0,0,0,0,0,0,0,0,7.65685415267944,4.91421365737915,3.12132024765015,1.95710682868958,1.20710682868958,0.728553414344788,0.426776707172394,0.239276692271233,0,0,0,24.0599994659424,0.800000011920929,4.32192802429199,0,0,0,0,0,0,0,0,0,7.24264049530029,4.37132024765015,2.56066012382507,1.43566012382507,0.70710676908493,0.364276707172394,0.213388353586197,0.119638346135616,0,0,0,165,7,34
InChI%3D1S%2FC11H10N4%2Fc1-7-3-2-6-15-10%287%2913-8-4-5-9%2812%2914-11%288%2915%2Fh2-6H%2C1H3%2C%28H2%2C12%2C14%29,0.229020684957504,-0.166849657893181,0.0874186158180237,-0.0502743944525719,0.00845868326723576,16.4399528503418,18.3294811248779,27.5756320953369,26.5203971862793,19.3570995330811,987.968078613281,1185.27294921875,1733.55322265625,1596.89001464844,1146.42883300781,1,4,0,5,0,1,179,879.039978027344,0,0,2,2,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,5,1,0,0,1,0,0,10.1730108261108,3.78559994697571,1.6457142829895,0,1.34123075008392,1.74706780910492,0,3.50243234634399,9.28120708465576,0,4.32963848114014,0,0,0,0.63245552778244,0.25,0.333333343267441,1,0,0,0,0,0.428571432828903,1.09929239749908,0,0.275377541780472,0,0,0,0.0785674229264259,0.348110347986221,0.713029801845551,10.4138488769531,7.25402021408081,6.81375741958618,5.91291666030884,5.11854648590088,4.41153478622437,3.02995777130127,2.10218954086304,2.64564681053162,4.39823865890503,6.58242130279541,53.7000007629395,0.75,4.90689039230347,0.564263105392456,0,0.0986791476607323,0,0,0,0.025000000372529,0.139182642102242,0.246150508522987,9.00731182098389,5.69203519821167,4.56377029418945,3.41004419326782,2.57193112373352,1.91233503818512,1.13287007808685,0.696121394634247,1.17695581912994,1.7345107793808,2.28208994865417,327,24,84
InChI%3D1S%2FC3H6N2S%2Fc6-3-4-1-2-5-3%2Fh1-2H2%2C%28H2%2C4%2C5%2C6%29,0.155081227421761,-0.111370421946049,0.0383092723786831,-0.00447946460917592,0,12.847728729248,8.33452606201172,11.9192867279053,5.33957052230835,0,306.804779052734,315.960357666016,352.726928710938,90.0037307739258,0,0,2,0,0,0,0,29,114.029998779297,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,4.16666650772095,1.63265311717987,0.979591846466064,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.333333343267441,0.288675129413605,0,0,0,0,0,0.144337564706802,0.144337564706802,0,4.40577745437622,2.8938467502594,2.38962864875793,1.64384686946869,1.12993609905243,0.288675129413605,0,0,0.40824830532074,0.433012694120407,0,63.189998626709,0.5,3.58496260643005,0.150000005960464,0,0,0,0,0,0.0559016987681389,0.0750000029802322,0,4.20306777954102,2.31420826911926,1.55571103096008,0.956023514270782,0.597213566303253,0.150000005960464,0,0,0.212132036685944,0.224999994039536,0,26,2,26
InChI%3D1S%2FC10H8N4%2Fc11-8-5-4-7-10%2813-8%2914-6-2-1-3-9%2814%2912-7%2Fh1-6H%2C%28H2%2C11%2C13%29,0.229221642017365,-0.166599407792091,0.0858691334724426,-0.0481136068701744,0.00713324500247836,15.4399518966675,17.3294811248779,25.5756320953369,23.1880264282227,16.3570995330811,878.319519042969,1048.50622558594,1510.97058105469,1335.88134765625,908.9033203125,1,3,0,6,0,0,166,718.039978027344,0,0,2,2,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,9.2421875,3.53875231742859,1.546875,0,0,0,0,5.41658639907837,8.90622711181641,0,2.80396580696106,0,0,0,0.63245552778244,0.25,0.333333343267441,1,0,0,0,0,0.428571432828903,0.894173979759216,0,0.191638320684433,0,0,0,0.0785674229264259,0.37359693646431,0.648104131221771,9.54360580444336,6.84333658218384,6.28625202178955,5.43360376358032,4.78612565994263,4.15251350402832,2.7225456237793,1.9376163482666,2.1363730430603,3.67258810997009,5.36710071563721,53.7000007629395,0.75,4.80735492706299,0.373114615678787,0,0.0624419040977955,0,0,0,0.025000000372529,0.152684703469276,0.204293206334114,8.1370677947998,5.27131509780884,4.03563022613525,3.03204846382141,2.30143904685974,1.7593674659729,0.964741766452789,0.627107620239258,0.833893179893494,1.28761970996857,1.66501545906067,272,21,78
InChI%3D1S%2FC5H9NO%2Fc1-6-4-2-3-5%286%297%2Fh2-4H2%2C1H3,0.196090131998062,-0.123544447124004,0.071790374815464,-0.0462909899652004,0,8.13445663452148,7.83064794540405,10.2179288864136,5.99627590179443,0,277.166259765625,296.414367675781,360.997680664062,152.97575378418,0,1,1,0,2,0,0,36,214.020004272461,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,5.14285707473755,1.85185182094574,0.959999978542328,0,1.14471423625946,0.5,0,2.38110160827637,1.88988161087036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333343267441,0.471404522657394,0,0.16666667163372,0,0,0,0.117851130664349,0.235702261328697,0.117851130664349,5.27602100372314,3.30453038215637,2.88547134399414,2.29033637046814,1.33083724975586,0.471404522657394,0.117851130664349,0,1.13807117938995,1.04044008255005,0.471404522657394,20.3099994659424,0.5,3.80735492706299,0.22266361117363,0,0.0456435456871986,0,0,0,0.079056940972805,0.111331805586815,0.0322748608887196,4.47678232192993,2.5447256565094,1.9188472032547,1.30992031097412,0.783014297485352,0.22266361117363,0.0322748608887196,0,0.443993330001831,0.425282508134842,0.129099443554878,40,5,32
InChI%3D1S%2FC7H9NO%2Fc1-9-7-5-3-2-4-6%287%298%2Fh2-5H%2C8H2%2C1H3,0.204444706439972,-0.100946426391602,-0.0425814725458622,0.060430284589529,-0.0194117818027735,10.1344566345215,9.8303689956665,11.9965543746948,11.5500202178955,5.66446256637573,405.733917236328,434.580871582031,524.978576660156,423.533020019531,171.696548461914,0,0,0,6,0,0,67,252.020004272461,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7.11111116409302,3.23966932296753,1.70414197444916,0,1.01626551151276,0.816496610641479,0,3.96540641784668,4.29827976226807,0,1,0,0,0,0,0,0,0,0,0,0,0,0.400000005960464,0.402368932962418,0,0.117851130664349,0,0,0,0,0.0833333358168602,0.142258897423744,6.69023466110229,4.3425350189209,3.43006896972656,2.81349611282349,1.99955224990845,1.20977282524109,0.469913214445114,0.176776692271233,1.06903564929962,1.40829122066498,1.30473780632019,35.25,0.666666686534882,4.16992521286011,0.142258897423744,0,0.0196418557316065,0,0,0,0,0.0277777779847383,0.027377737686038,5.29499959945679,2.72839784622192,1.74195027351379,1.13892531394958,0.666426181793213,0.342146188020706,0.0970777943730354,0.0292277447879314,0.291233360767365,0.317625373601913,0.233439296483994,86,10,40
InChI%3D1S%2FC8H11N%2Fc1-6-3-4-7%282%298%289%295-6%2Fh3-5H%2C9H2%2C1-2H3,0.0269169583916664,-0.00876344181597233,-0.00417229766026139,-0.000505343312397599,-1.74767610587878e-05,9.35998821258545,9.16618537902832,12.3323707580566,10.498556137085,4.33237028121948,475.755249023438,513.632202148438,646.986633300781,496.295166015625,175.91911315918,0,2,0,4,0,2,67,328.010009765625,0,3,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,7.11111116409302,2.72222232818604,1.70414197444916,0.200000002980232,2.44948983192444,2.80396580696106,0,1.65096366405487,5.85380077362061,0,1.65096366405487,0,0,0,0,0,0,0,0,0,0,0,0.400000005960464,0.760079681873322,0,0.16666667163372,0,0,0,0,0.0680413842201233,0.20412415266037,6.85337114334106,4.19837713241577,3.87279200553894,2.86036610603333,1.81676292419434,1.33160018920898,0.504473328590393,0.0680413842201233,1.47827804088593,1.55802857875824,2.07593297958374,26.0200004577637,0.666666686534882,4.16992521286011,0.394337564706802,0,0.0481125228106976,0,0,0,0,0.0240562614053488,0.0620014108717442,5.80940103530884,3.02670907974243,2.36004233360291,1.43473982810974,0.759900152683258,0.524786233901978,0.148059085011482,0.0138888889923692,0.602670907974243,0.524786233901978,0.638621687889099,84,10,42
InChI%3D1S%2FC12H19N3O%2Fc1-9%282%2915-12%2816%2911-6-4-10%285-7-11%298-14-13-3%2Fh4-7%2C9%2C13-14H%2C8H2%2C1-3H3%2C%28H%2C15%2C16%29,0.231188222765923,-0.102847494184971,-0.00441793631762266,3.39187172357924e-05,0.00385844125412405,17.8544330596924,17.3568210601807,21.8826694488525,20.8272018432617,19.3254795074463,874.340515136719,946.996643066406,1167.48107910156,1087.93786621094,894.109619140625,1,3,0,5,0,2,258,985.039978027344,0,4,0,0,0,2,0,0,0,1,0,0,1,,3,0,0,0,0,1,3,0,0,1,0,0,14.0625,7.34999990463257,5.26446294784546,0.481411129236221,2.71033310890198,3.01495409011841,0,4.88359355926514,8.42557334899902,0,2.18224716186523,0,0,0,0,0,0.784136950969696,0,0,0,0,0,0.454545468091965,1.01474142074585,0,0.117851130664349,0,0,0,0,0.0833333358168602,0.107038088142872,11.9662551879883,7.63022899627686,6.52986717224121,4.50526475906372,3.4747622013092,2.44781398773193,1.56547617912292,0.949337959289551,1.65835106372833,2.33684420585632,2.66977548599243,53.1599998474121,0.833333313465118,5,0.540890634059906,0,0.0170103460550308,0,0,0,0,0.0277777779847383,0.0335307456552982,10.0021066665649,5.42597389221191,3.92863917350769,2.10518312454224,1.30994391441345,0.852125883102417,0.436431765556335,0.211846768856049,0.599646627902985,0.650233328342438,0.666209399700165,511,19,72
InChI%3D1S%2FC12H12N4%2Fc1-7-6-9-8%284-3-5-14-9%2910-11%287%2916%282%2912%2813%2915-10%2Fh3-6H%2C1-2H3%2C%28H2%2C13%2C15%29,0.219280391931534,-0.172689571976662,0.10874281078577,-0.0647513568401337,0.024504616856575,17.4399528503418,19.3294811248779,29.2432613372803,30.1604080200195,24.855655670166,1163.91979980469,1415.20983886719,2122.09423828125,2064.90307617188,1550.66540527344,0,2,0,6,0,2,193,660.039978027344,2,4,1,0,0,3,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,11.1111106872559,4.03292179107666,1.67521369457245,0.25,1.69010984897614,4.32634162902832,0,2.94168281555176,8.61478137969971,0,7.73231601715088,0,0,0,0.577350258827209,0.5,0.25,0.63245552778244,0,0,0,0,0.428571432828903,1.21379792690277,0,0.447758078575134,0,0,0,0.0785674229264259,0.376550942659378,0.696713507175446,11.2840929031372,7.68154048919678,7.23468542098999,6.49244403839111,5.69810485839844,4.6434006690979,3.21870398521423,2.16280579566956,3.27664303779602,5.67562961578369,8.51816654205322,52.0099983215332,0.75,5,0.567162871360779,0,0.138828083872795,0,0,0,0.0279508493840694,0.109435893595219,0.176788255572319,9.20382785797119,5.15892505645752,4.01978397369385,2.98564219474792,2.21493148803711,1.45376932621002,0.826461315155029,0.454105347394943,1.256875872612,1.87188005447388,2.27084279060364,379,28,90
