SMILES,VC-6,khs.ddsN,SPC-4,VP-5,khs.aaN,ATSc3,khs.sssdAs,SPC-5,VP-6,khs.aaO,ATSc4,khs.sssN,SPC-6,VP-7,Zagreb,MDEC-22,ATSc5,khs.ssSnH2,khs.ssO,khs.sCl,VPC-4,khs.ddssS,khs.ssssBe,MDEC-23,khs.sssP,VPC-5,MDEC-24,VPC-6,VCH-3,khs.dsCH,khs.dsssP,Kier1,khs.sLi,khs.ssssSi,khs.sNH2,C4SP3,khs.aaS,VCH-4,khs.ssPbH2,Kier2,khs.sNH3,VCH-5,khs.aaaC,topoShape,Kier3,MDEO-11,VCH-6,MDEO-12,khs.ssS,khs.sPH2,khs.aaSe,VCH-7,khs.dssS,khs.ddssSe,WPOL,khs.tN,khs.sOH,khs.dCH2,khs.sSnH3,MDEN-33,SP-0,khs.tsC,khs.ssssSn,khs.sssAs,SP-1,SC-3,khs.ssSiH2,SP-2,SC-4,SP-3,khs.ddC,khs.dSe,khs.sssSnH,SC-5,khs.sssssAs,SP-4,khs.sPbH3,MDEC-33,C3SP2,SP-5,SC-6,MDEC-34,ATSm1,C3SP3,SP-6,SCH-3,khs.sAsH2,ATSm2,khs.ssSe,PetitjeanNumber,SP-7,khs.ssssB,ECCEN,SCH-4,ATSm3,khs.ssBe,khs.ssssC,WPATH,SCH-5,khs.dssSe,ATSp1,khs.aasC,MDEN-11,SCH-6,ATSp2,khs.sssPbH,geomShape,ATSm4,MDEN-12,MDEO-22,SCH-7,ATSp3,ATSm5,MDEN-13,khs.ssAsH,fragC,khs.sSiH3,ATSp4,khs.tCH,khs.ssPH,khs.sssSiH,ATSp5,VAdjMat,khs.sSeH,khs.ssGeH2,khs.sCH3,MDEC-11,khs.sSH,khs.sssssP,khs.aaNH,khs.sssNH,khs.dO,MDEC-12,khs.sF,khs.ssBH,khs.sssB,MDEC-13,khs.sssGeH,MDEC-14,C2SP1,khs.sI,khs.dS,C2SP2,MDEC-44,khs.dssC,khs.aaCH,khs.aasN,C2SP3,khs.dNH,khs.ssssN,khs.ssssGe,khs.sssCH,VP-0,TopoPSA,khs.sBr,khs.sGeH3,VP-1,C1SP1,MDEN-22,khs.ssssPb,khs.ssNH,VC-3,VP-2,C1SP2,MDEN-23,VC-4,khs.ssNH2,VP-3,C1SP3,ATSc1,khs.dsN,khs.ssCH2,VC-5,VP-4,ATSc2
InChI%3D1S%2FC8H14O4%2Fc1-5-4-8%2811-6%282%299%2912-7%283%2910-5%2Fh5%2C7-8H%2C4H2%2C1-3H3,0.0,0.0,1.25592231750488,0.584344267845154,0.0,0.249255999922752,0.0,2.40841889381409,0.368961304426193,0.0,-0.252439826726913,0.0,2.43677186965942,0.0523368380963802,56.0,0.0,0.194190248847008,0.0,3.0,0.0,0.464261829853058,0.0,0.0,2.30940103530884,0.0,0.732688903808594,0.0,0.645101487636566,0.0,0.0,0.0,10.0833330154419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.296875,0.0,0.0,0.0,1.0,3.515625,0.0,0.0226804614067078,0.825481832027435,0.0,0.0,0.0,0.0546201802790165,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9.13782787322998,0.0,0.0,0.0,5.57538747787476,1.18972265720367,0.0,5.41302490234375,0.0,3.0808801651001,0.0,0.0,0.0,0.0,0.0,2.97274971008301,0.0,2.38110160827637,0.0,1.64266431331635,0.0,0.0,15.0978765487671,0.0,1.33633148670197,0.0,0.0,14.3246440887451,0.0,0.5,0.291257828474045,0.0,114.0,0.0,20.9801425933838,0.0,0.0,202.0,0.0,0.0,479.616424560547,0.0,0.0,0.0680413842201233,520.124084472656,0.0,0.773905038833618,14.9925518035889,0.0,1.19055080413818,0.184195280075073,660.572082519531,15.2093982696533,0.0,0.0,544.039978027344,0.0,558.152465820312,0.0,0.0,0.0,429.277130126953,4.58496236801147,0.0,0.0,3.0,0.57235711812973,0.0,0.0,0.0,0.0,1.0,0.944940805435181,0.0,0.0,0.0,4.44007921218872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,7.57215070724487,44.7599983215332,0.0,0.0,4.05795669555664,0.0,0.0,0.0,0.0,0.414266437292099,2.92510581016541,1.0,0.0,0.0,0.0,1.58915197849274,5.0,0.582213878631592,0.0,1.0,0.0,1.2160941362381,-0.398548871278763
InChI%3D1S%2FC8H11N%2Fc1-6-3-4-7%282%298%289%295-6%2Fh3-5H%2C9H2%2C1-2H3,0.0,0.0,1.47827804088593,0.524786233901978,0.0,0.000468422949779779,0.0,1.55802857875824,0.148059085011482,0.0,0.00116423820145428,0.0,2.07593297958374,0.0138888889923692,42.0,1.65096366405487,-0.0036170668900013,0.0,0.0,0.0,0.602670907974243,0.0,0.0,5.85380077362061,0.0,0.524786233901978,0.0,0.638621687889099,0.0,0.0,0.0,7.11111116409302,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.72222232818604,0.0,0.0,0.0,0.666666686534882,1.70414197444916,0.0,0.0240562614053488,0.0,0.0,0.0,0.0,0.0620014108717442,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.85337114334106,0.0,0.0,0.0,4.19837713241577,0.760079681873322,0.0,3.87279200553894,0.0,2.86036610603333,0.0,0.0,0.0,0.16666667163372,0.0,1.81676292419434,0.0,1.65096366405487,2.0,1.33160018920898,0.0,0.0,9.35998821258545,0.0,0.504473328590393,0.0,0.0,9.16618537902832,0.0,0.400000005960464,0.0680413842201233,0.0,67.0,0.0,12.3323707580566,0.0,0.0,84.0,0.0,0.0,475.755249023438,3.0,0.0,0.0680413842201233,513.632202148438,0.0,0.518728017807007,10.498556137085,0.0,0.0,0.20412415266037,646.986633300781,4.33237028121948,0.0,0.0,328.010009765625,0.0,496.295166015625,0.0,0.0,0.0,175.91911315918,4.16992521286011,0.0,0.0,2.0,0.200000002980232,0.0,0.0,0.0,0.0,0.0,2.44948983192444,0.0,0.0,0.0,2.80396580696106,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.80940103530884,26.0200004577637,0.0,0.0,3.02670907974243,0.0,0.0,0.0,0.0,0.394337564706802,2.36004233360291,0.0,0.0,0.0,0.0,1.43473982810974,2.0,0.0171017944812775,0.0,0.0,0.0481125228106976,0.759900152683258,-0.00756432581692934
InChI%3D1S%2FC12Br10O%2Fc13-1-3%2815%297%2819%2911%288%2820%294%281%2916%2923-12-9%2821%295%2817%292%2814%296%2818%2910%2812%2922,0.0,0.0,6.86149024963379,4.34945487976074,0.0,-0.182170793414116,0.0,9.97192478179932,2.70060682296753,0.0,-0.0133869862183928,0.0,14.8875532150269,1.34049153327942,122.0,0.0,0.0755528509616852,0.0,1.0,0.0,11.1241140365601,0.0,0.0,0.0,0.0,17.7992458343506,0.0,25.9881248474121,0.0,0.0,0.0,19.3263893127441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08692455291748,0.0,0.0,0.0,1.0,3.2544379234314,0.0,0.03125,0.0,0.0,0.0,0.0,0.319626659154892,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,17.6353092193604,0.0,0.0,0.0,10.5899991989136,2.19666647911072,0.0,10.1545791625977,0.0,9.88047313690186,0.0,0.0,0.0,1.20315861701965,0.0,6.56309461593628,0.0,22.3797340393066,0.0,4.59918737411499,0.0,0.0,456.355377197266,0.0,3.18065547943115,0.0,0.0,81.1909408569336,0.0,0.5,1.79964232444763,0.0,368.0,0.0,151.381881713867,0.0,0.0,1096.0,0.0,0.0,3610.58837890625,12.0,0.0,0.0740740746259689,4289.15673828125,0.0,0.834596693515778,537.89453125,0.0,0.0,0.422748655080795,6266.685546875,493.314270019531,0.0,0.0,70.1100006103516,0.0,6869.4404296875,0.0,0.0,0.0,5245.12451171875,5.52356195449829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0478591918945,9.22999954223633,10.0,0.0,13.2280530929565,0.0,0.0,0.0,0.0,2.55701327323914,11.8301153182983,0.0,0.0,0.0,0.0,14.5842199325562,0.0,0.318356186151505,0.0,0.0,2.12901735305786,7.79506397247314,-0.0405459180474281
InChI%3D1S%2FC5H11N3O3%2Fc1-2-6-5%2810%298%287-11%293-4-9%2Fh9H%2C2-4H2%2C1H3%2C%28H%2C6%2C10%29,0.0,0.0,1.06903564929962,0.192866832017899,0.0,0.112496584653854,0.0,1.49162459373474,0.0640766695141792,0.0,-0.0670111775398254,1.0,1.38388347625732,0.0158113874495029,42.0,1.10520946979523,-0.105968192219734,0.0,0.0,0.0,0.225358620285988,0.0,0.0,1.31037068367004,0.0,0.234326258301735,0.0,0.170290693640709,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69421482086182,0.0,0.0,0.0,0.75,4.44444465637207,0.646330416202545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,8.69023418426514,0.0,0.0,0.0,5.25674867630005,0.402368932962418,0.0,3.72296214103699,0.0,2.73259806632996,0.0,0.0,0.0,0.117851130664349,0.0,1.95284569263458,0.0,0.0,0.0,0.925528645515442,0.0,0.0,14.4033708572388,0.0,0.284517794847488,0.0,0.0,12.2423791885376,0.0,0.428571432828903,0.0833333358168602,0.0,103.0,0.0,14.017219543457,0.0,0.0,172.0,0.0,0.0,377.940277099609,0.0,0.0,0.0,384.403167724609,0.0,0.708052039146423,15.2938442230225,0.0,0.0,0.0,420.789245605469,14.708324432373,0.0,0.0,331.059997558594,0.0,404.566558837891,0.0,0.0,0.0,312.366851806641,4.45943164825439,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.965489387512207,0.0,0.0,0.0,0.333333343267441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2656364440918,85.4899978637695,0.0,0.0,3.20918464660645,0.0,0.333333343267441,0.0,0.0,0.115432038903236,1.70274019241333,0.0,1.41421353816986,0.0,0.0,0.940762579441071,4.0,0.305188626050949,2.0,3.0,0.0141421351581812,0.495105147361755,-0.188027054071426
InChI%3D1S%2FC2H4Cl2O%2Fc3-1-5-2-4%2Fh1-2H2,0.0,0.0,0.0,0.0,0.0,0.153912678360939,0.0,0.0,0.0,0.0,-0.0687064453959465,0.0,0.0,0.0,14.0,0.5,0.0152375204488635,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.12132024765015,0.0,0.0,0.0,2.41421365737915,0.0,0.0,1.35355341434479,0.0,0.70710676908493,0.0,0.0,0.0,0.0,0.0,0.353553384542465,0.0,0.0,0.0,0.0,0.0,0.0,21.1999759674072,0.0,0.0,0.0,0.0,8.56765842437744,0.0,0.5,0.0,0.0,24.0,0.0,8.86397171020508,0.0,0.0,20.0,0.0,0.0,156.442977905273,0.0,0.0,0.0,131.628326416016,0.0,0.627651691436768,5.90347480773926,0.0,0.0,0.0,94.4086608886719,8.71275329589844,0.0,0.0,44.0299987792969,0.0,58.8737564086914,0.0,0.0,0.0,22.8639373779297,3.32192802429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09024858474731,9.22999954223633,0.0,0.0,2.18091773986816,0.0,0.0,0.0,0.0,0.0,0.858777821063995,0.0,0.0,0.0,0.0,0.462910056114197,0.0,0.28129854798317,0.0,2.0,0.0,0.262445330619812,-0.241093024611473
InChI%3D1S%2FC5H12N2O4%2Fc8-2-1-7%286-11%293-5%2810%294-9%2Fh5%2C8-10H%2C1-4H2,0.0,0.0,0.921654641628265,0.269578874111176,0.0,-0.132803082466125,,1.09341299533844,0.0865333676338196,0.0,0.080247737467289,1.0,1.17466759681702,0.0129099441692233,42.0,2.40685200691223,-0.0187280792742968,,0.0,,0.284740597009659,,0.0,2.14913988113403,0.0,0.283994674682617,0.0,0.211227580904961,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.69421482086182,0.0,0.0,0.0,0.75,5.28925609588623,1.16253924369812,0.0,0.0,0.0,0.0,,0.0,,,11.0,0.0,3.0,0.0,,0.0,8.69023418426514,0.0,,,5.23991203308105,0.492799282073975,0.0,3.8120710849762,0.0,2.70689940452576,0.0,,,0.0,,1.63259243965149,,0.0,0.0,1.04337978363037,0.0,0.0,14.8178520202637,0.0,0.402368932962418,0.0,,12.2421007156372,,0.428571432828903,0.0833333358168602,0.0,105.0,0.0,13.5465745925903,0.0,0.0,176.0,0.0,,366.863006591797,0.0,0.0,0.0,375.336242675781,,0.595635116100311,14.3762331008911,0.0,0.0,0.0,406.310699462891,13.1549510955811,0.0,,374.059997558594,0.0,362.278961181641,0.0,0.0,0.0,290.172515869141,4.45943164825439,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,6.05009365081787,93.3600006103516,,,3.22218060493469,0.0,0.0,,0.0,0.229099437594414,2.05428457260132,0.0,1.0,0.0,0.0,1.10583126544952,4.0,0.345785915851593,1.0,4.0,0.0,0.581884324550629,-0.0820218622684479
InChI%3D1S%2FC6H10N2O%2Fc1-3-5-8%287-9%296-4-2%2Fh3-4H%2C1-2%2C5-6H2,0.0,0.0,0.492799282073975,0.152549713850021,0.0,0.0416407063603401,,0.679412364959717,0.0372678004205227,0.0,-0.0338809154927731,1.0,0.492799282073975,0.0,32.0,2.94168281555176,0.000680255121551454,,0.0,,0.156294882297516,,0.0,0.0,0.0,0.162123441696167,0.0,0.0804737880825996,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.125,0.0,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,8.0,0.0,0.0,2.0,,0.0,7.11288404464722,0.0,,,4.34606504440308,0.20412415266037,0.0,2.85162401199341,0.0,1.9711971282959,0.0,,,0.0,,1.3690824508667,,0.0,0.0,0.696923434734344,0.0,0.0,10.4944448471069,0.0,0.144337564706802,0.0,,9.24582481384277,,0.5,0.0,0.0,70.0,0.0,9.21820735931396,0.0,0.0,102.0,0.0,,344.421539306641,0.0,0.0,0.0,334.064422607422,,0.841713070869446,9.32892513275146,0.0,0.0,0.0,333.302703857422,7.99655437469482,0.0,,252.029998779297,0.0,293.166076660156,0.0,0.0,0.0,216.948318481445,4.16992521286011,,,0.0,0.16666667163372,0.0,0.0,0.0,0.0,1.0,3.18108296394348,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.28580331802368,32.6699981689453,,,2.64802289009094,0.0,0.0,,0.0,0.100000001490116,1.53059780597687,2.0,1.0,0.0,0.0,0.795167148113251,2.0,0.0672189965844154,1.0,2.0,0.0,0.439246505498886,-0.0429956614971161
InChI%3D1S%2FC11H9BrO4%2Fc1-16-8-4-2-7%283-5-8%2911%2815%299%2812%296-10%2813%2914%2Fh2-6H%2C1H3%2C%28H%2C13%2C14%29,0.0,0.0,2.33566164970398,0.741328060626984,0.0,-0.00435157911852002,0.0,3.09955525398254,0.363948464393616,0.0,0.0099865747615695,0.0,3.64803600311279,0.215779185295105,74.0,3.83851957321167,-0.125790327787399,0.0,1.0,0.0,0.932685673236847,0.0,0.0,10.4897899627686,0.0,1.08678328990936,0.0,1.02071511745453,0.0,1.0,0.0,14.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66666650772095,0.0,0.0,0.0,1.0,4.42361116409302,0.814325273036957,0.0277777779847383,0.381571412086487,0.0,0.0,0.0,0.0252291187644005,0.0,0.0,21.0,0.0,1.0,0.0,0.0,0.0,12.1293916702271,0.0,0.0,0.0,7.54091262817383,1.20719146728516,0.0,6.65500354766846,0.0,4.95308971405029,0.0,0.0,0.0,0.232307806611061,0.0,3.54509949684143,0.0,3.71151256561279,1.0,2.34703993797302,0.0,0.0,62.3559684753418,0.0,1.4365941286087,0.0,0.0,23.3131351470947,0.0,0.5,0.955023646354675,0.0,236.0,0.0,35.0723724365234,0.0,0.0,479.0,0.0,0.0,940.775756835938,2.0,0.0,0.0833333358168602,1042.34143066406,0.0,0.88913494348526,42.4919700622559,0.0,0.0,0.107038088142872,1326.396484375,47.0218544006348,0.0,0.0,385.049987792969,0.0,1277.05493164062,0.0,0.0,0.0,1006.46496582031,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.22089838981628,0.0,0.0,0.0,0.962657153606415,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0226707458496,63.5999984741211,1.0,0.0,5.12492561340332,0.0,0.0,0.0,0.0,0.538583755493164,3.74247550964355,1.0,0.0,0.0,0.0,2.40836000442505,0.0,0.501053929328918,0.0,0.0,0.0748741030693054,1.47898554801941,-0.214857488870621
InChI%3D1S%2FC3H4Cl2%2Fc4-2-1-3-5%2Fh1-2H%2C3H2,0.0,0.0,0.0,0.0,0.0,0.0113530382514,0.0,0.0,0.0,0.0,-0.0365978591144085,0.0,0.0,0.0,14.0,2.38110160827637,0.0198230687528849,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.12132024765015,0.0,0.0,0.0,2.41421365737915,0.0,0.0,1.35355341434479,0.0,0.70710676908493,0.0,0.0,0.0,0.0,0.0,0.353553384542465,0.0,0.0,0.0,0.0,0.0,0.0,20.4255065917969,0.0,0.0,0.0,0.0,7.90347480773926,0.0,0.5,0.0,0.0,24.0,0.0,6.90347480773926,0.0,0.0,20.0,0.0,0.0,206.063125610352,0.0,0.0,0.0,174.897933959961,0.0,0.922166585922241,5.90347480773926,0.0,0.0,0.0,125.042137145996,8.71275329589844,0.0,0.0,44.0200004577637,0.0,74.689338684082,0.0,0.0,0.0,28.1061096191406,3.32192802429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12959432601929,0.0,0.0,0.0,2.19801902770996,0.0,0.0,0.0,0.0,0.0,1.0765768289566,1.0,0.0,0.0,0.0,0.534522473812103,1.0,0.0772592276334763,0.0,1.0,0.0,0.303045749664307,-0.0332078598439693
InChI%3D1S%2FC3H8N2O2%2Fc1-5%284-7%292-3-6%2Fh6H%2C2-3H2%2C1H3,0.0,0.0,0.492799282073975,0.0182574186474085,0.0,-0.0158050321042538,,0.40824830532074,0.0,0.0,0.0271127112209797,1.0,0.20412415266037,0.0,24.0,1.0,-0.0589582063257694,,0.0,0.0,0.157735019922256,0.0,0.0,0.0,0.0,0.085546188056469,0.0,0.0182574186474085,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.16666650772095,0.0,0.0,0.0,0.666666686534882,3.83999991416931,0.200000002980232,0.0,0.0,0.0,0.0,,0.0,0.0,,5.0,0.0,1.0,0.0,,0.0,5.69867038726807,0.0,,,3.30806040763855,0.288675129413605,0.0,2.30209517478943,0.0,1.47839784622192,0.0,,,0.0,,0.696923434734344,,0.0,0.0,0.20412415266037,0.0,0.0,9.26891422271729,0.0,0.0,0.0,,7.57791662216187,,0.400000005960464,0.0,0.0,45.0,0.0,7.38411378860474,0.0,0.0,50.0,0.0,,181.283050537109,0.0,0.0,0.0,171.201019287109,,0.530952453613281,6.38383531570435,0.0,0.0,0.0,163.016357421875,4.21764993667603,0.0,,154.039993286133,0.0,112.257606506348,0.0,0.0,0.0,54.1669654846191,3.80735492706299,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.816496610641479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.16410255432129,52.9000015258789,,0.0,1.96224331855774,0.0,0.0,,0.0,0.141421362757683,1.18651235103607,0.0,1.0,0.0,0.0,0.562991499900818,2.0,0.158046767115593,1.0,2.0,0.0,0.185546189546585,-0.059879194945097
InChI%3D1S%2FC4H7Cl2O4P%2Fc1-8-11%287%2C9-2%2910-3-4%285%296%2Fh3H%2C1-2H3,0.0,0.0,2.12078189849854,0.284269422292709,0.0,0.545852959156036,0.0,1.92951393127441,0.146458253264427,0.0,-0.253500878810883,0.0,1.3216780424118,0.0,46.0,0.0,-0.153742998838425,0.0,3.0,2.0,0.504617691040039,0.0,0.0,1.0,0.0,0.386088639497757,0.0,0.272350877523422,0.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79289960861206,0.0,0.0,0.0,1.0,4.44444465637207,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,8.90577697753906,0.0,0.0,0.0,5.03782272338867,1.33502495288849,0.0,4.45028877258301,0.176776692271233,3.03234791755676,0.0,0.0,0.0,0.0,0.0,1.24069023132324,0.0,0.0,0.0,0.901047587394714,0.0,0.0,35.1737976074219,0.0,0.40824830532074,0.0,0.0,24.6407566070557,0.0,0.5,0.0,0.0,94.0,0.0,34.3316535949707,0.0,0.0,168.0,0.0,0.0,341.682891845703,0.0,0.0,0.0,340.519897460938,0.0,0.729863286018372,22.4316387176514,0.0,1.5,0.0,375.244720458984,22.2203903198242,0.0,0.0,179.070007324219,0.0,310.168304443359,0.0,0.0,0.0,243.106704711914,4.45943164825439,0.0,0.0,2.0,0.25,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.400000005960464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6492862701416,54.5699996948242,0.0,0.0,3.57076072692871,0.0,0.0,0.0,0.0,0.553819298744202,2.79270768165588,2.0,0.0,0.0186432246118784,0.0,1.21125984191895,0.0,0.62253075838089,0.0,0.0,0.0,0.517270445823669,-0.606948912143707
InChI%3D1S%2FC5H10N2O3%2Fc8-4-3-6-2-1-5%289%297-10%2Fh6%2C8H%2C1-4H2,0.0,0.0,0.492799282073975,0.216836333274841,0.0,-0.127072513103485,0.0,0.348461717367172,0.0975546464323997,0.0,0.0137762976810336,0.0,0.246399641036987,0.0353217720985413,36.0,2.94168281555176,0.0797282829880714,0.0,0.0,0.0,0.0719958618283272,0.0,0.0,1.59054148197174,0.0,0.0414556711912155,0.0,0.0254543796181679,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11111116409302,0.0,0.0,0.0,1.0,7.0,0.543690204620361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,7.81999111175537,0.0,0.0,0.0,4.80806064605713,0.288675129413605,0.0,3.3627552986145,0.0,2.24740028381348,0.0,0.0,0.0,0.0,0.0,1.12370014190674,0.0,0.0,0.0,0.669575989246368,0.0,0.0,13.0433835983276,0.0,0.378354996442795,0.0,0.0,10.7162055969238,0.0,0.5,0.246399641036987,0.0,109.0,0.0,11.0482978820801,0.0,0.0,153.0,0.0,0.0,301.804840087891,0.0,0.0,0.0,293.374176025391,0.0,0.80750834941864,10.3244895935059,0.0,0.0,0.0,282.123168945312,7.57763814926147,0.0,0.0,271.049987792969,0.0,235.188873291016,0.0,0.0,0.0,177.470901489258,4.32192802429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.53935098648071,78.7600021362305,0.0,0.0,2.98719310760498,0.0,0.25,0.0,1.0,0.0645497217774391,1.70863246917725,1.0,0.0,0.0,0.0,0.906039774417877,3.0,0.35296893119812,1.0,4.0,0.0,0.445021569728851,-0.100357033312321
InChI%3D1S%2FCH2Cl2%2Fc2-1-3%2Fh1H2,0.0,0.0,0.0,0.0,0.0,0.0174320582300425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70710682868958,0.0,0.0,0.0,1.41421353816986,0.0,0.0,0.70710676908493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4255065917969,0.0,0.0,0.0,0.0,5.90347480773926,0.0,0.5,0.0,0.0,6.0,0.0,8.71275329589844,0.0,0.0,4.0,0.0,0.0,91.8749542236328,0.0,0.0,0.0,64.7898406982422,0.0,0.617235898971558,0.0,0.0,0.0,0.0,24.6561908721924,0.0,0.0,0.0,10.0200004577637,0.0,0.0,0.0,0.0,0.0,0.0,2.58496260643005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97489356994629,0.0,0.0,0.0,1.60356748104095,0.0,0.0,0.0,0.0,0.0,0.909137308597565,0.0,0.0,0.0,0.0,0.0,0.0,0.104592353105545,0.0,1.0,0.0,0.0,-0.0697282329201698
