SMILES,SCH-4,ATSm3,C1SP3,SCH-5,ATSm4,SCH-6,Zagreb,ATSm5,VP-0,topoShape,VP-1,ATSc1,MDEO-11,SCH-7,VP-2,PetitjeanNumber,ATSc2,Kier1,MDEO-12,MDEN-22,VP-3,ATSc3,Kier2,SP-0,C2SP2,MDEN-23,ATSp1,MDEC-22,VP-4,ATSc4,Kier3,SP-1,C2SP3,ATSp2,MDEC-23,MDEC-44,VP-5,ATSc5,SP-2,MDEC-24,VP-6,SP-3,WPATH,TopoPSA,ATSp3,SP-4,ATSp4,SPC-4,VP-7,SP-5,ATSp5,VC-3,SPC-5,VCH-3,VC-4,SPC-6,SP-6,VC-5,WPOL,SP-7,VCH-4,VC-6,SC-3,VPC-4,MDEO-22,MDEN-11,MDEN-33,MDEC-11,MDEN-12,ECCEN,C3SP2,SC-4,VAdjMat,VCH-5,VPC-5,MDEC-33,MDEC-12,MDEN-13,fragC,C3SP3,SC-5,VCH-6,VPC-6,MDEC-34,MDEC-13,SC-6,VCH-7,MDEC-14,ATSm1,C1SP2,ATSm2,SCH-3
InChI%3D1S%2FC8H14O2%2Fc1-4-5-10-8%289%296-7%282%293%2Fh4%2C7H%2C1%2C5-6H2%2C2-3H3,0.0,11.7707452774,3.0,0.0,9.328368187,0.0,38.0,9.6604595184,6.5925173759,0.75,3.4299223423,0.2730573416,0.0,0.0,2.5696587563,0.4285714328,-0.176942572,10.0,0.5,0.0,0.937087059,0.0732554719,5.7600002289,7.983127594,1.0,0.0,383.2222900391,1.3103706837,0.5441307425,-0.0329196528,7.0,4.6639022827,1.0,372.9212646484,2.7016000748,0.0,0.2175947428,-0.0005575922,3.8769493103,0.0,0.09209764,1.9242502451,142.0,26.2999992371,387.2305297852,1.4751747847,304.9869995117,0.6064930558,0.0481125228,0.6674972773,274.2759399414,0.4671738446,0.9978909492,0.0,0.0,0.7478909492,0.25,0.0,8.0,0.1666666716,0.0,0.0,0.6969234347,0.2798115015,0.0,0.0,0.0,0.6506976485,0.0,96.0,0.0,0.0,4.3219280243,0.0,0.2828205824,0.5,2.805347681,0.0,439.0199890137,1.0,0.0,0.0,0.1719580144,0.0,2.4494898319,0.0,0.0,0.0,11.5489377975,2.0,9.9962759018,0.0
InChI%3D1S%2FC7H9NO%2Fc1-9-7-5-3-2-4-6%287%298%2Fh2-5H%2C8H2%2C1H3,0.0,11.9965543747,0.0,0.0,11.5500202179,0.0833333358,40.0,5.6644625664,5.2949995995,0.6666666865,2.7283978462,0.2044447064,0.0,0.1422588974,1.7419502735,0.400000006,-0.1009464264,7.1111111641,0.0,0.0,1.1389253139,-0.0425814725,3.239669323,6.6902346611,0.0,0.0,405.7339172363,3.9654064178,0.6664261818,0.0604302846,1.7041419744,4.3425350189,6.0,434.580871582,4.2982797623,0.0,0.342146188,-0.0194117818,3.4300689697,0.0,0.0970777944,2.8134961128,86.0,35.25,524.9785766602,1.9995522499,423.5330200195,1.0690356493,0.0292277448,1.2097728252,171.6965484619,0.1422588974,1.4082912207,0.0,0.0,1.3047378063,0.4699132144,0.0196418557,10.0,0.1767766923,0.0,0.0,0.402368933,0.2912333608,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,4.1699252129,0.0,0.3176253736,1.0,1.0162655115,0.0,252.0200042725,0.0,0.1178511307,0.027777778,0.2334392965,0.0,0.8164966106,0.0,0.0273777377,0.0,10.1344566345,0.0,9.8303689957,0.0
InChI%3D1S%2FC16H22N4O3%2Fc1-3-6-13-14%289-8-12%2811%282%2921%2916%2813%2922%2923-10-5-4-7-15-17-19-20-18-15%2Fh8-9%2C22H%2C3-7%2C10H2%2C1-2H3%2C%28H%2C17%2C18%2C19%2C20%29,0.0,35.0693473816,4.0,0.1443375647,34.985660553,0.1576176286,110.0,34.8704147339,13.4499053955,0.8571428657,7.7926411629,0.4227586687,0.25,0.2383667678,5.345287323,0.4615384638,-0.1317131817,19.3263893127,0.4082483053,4.2426404953,3.5316588879,-0.0402049311,10.0957336426,16.6564903259,1.0,0.0,1253.0025634766,8.0955257416,2.3592729568,-0.1137847677,5.7856674194,11.1302289963,9.0,1406.1435546875,13.5117368698,0.0,1.4623761177,0.1249441803,9.3454408646,0.0,0.8412688375,7.4673275948,1397.0,98.0899963379,1829.7171630859,6.0764551163,1842.0280761719,2.8916974068,0.48978585,3.96109128,1629.021484375,0.4481571317,4.5991406441,0.0,0.0,5.5427107811,2.7052953243,0.0861977786,31.0,1.7892907858,0.0,0.0,1.1687397957,0.9427195787,0.0,0.0,0.0,0.1428571492,0.0,494.0,0.0,0.0,5.5235619545,0.0199999996,1.2375278473,5.1692352295,3.0498490334,0.0,1519.0699462891,2.0,0.3612589836,0.0349754691,1.3553347588,0.0,2.968952179,0.0,0.0529701822,0.0,26.7633590698,0.0,26.7407016754,0.0
InChI%3D1S%2FC3H6ClNO%2Fc1-5%282%293%284%296%2Fh1-2H3,0.0,11.9277238846,0.0,0.0,8.5676584244,0.0,22.0,0.0,4.4893550873,0.5,1.8891048431,0.2379752547,0.0,0.0,1.470715642,0.3333333433,-0.2133124322,6.0,0.0,0.0,0.689666748,0.1587990969,2.2222223282,5.1547007561,0.0,0.0,208.0778808594,0.0,0.0,-0.0644742921,3.0,2.6427345276,0.0,196.1281738281,0.0,0.0,0.0,0.0,2.4880337715,0.0,0.0,1.3333333731,29.0,20.3099994659,200.1296081543,0.0,107.4176635742,1.3333333731,0.0,0.0,0.0,0.3271166384,0.0,0.0,0.0,0.0,0.0,0.1035098359,4.0,0.0,0.0,0.0,0.6666666865,0.5518530607,0.0,0.0,0.0,0.5,0.0,24.0,0.0,0.0,3.5849626064,0.0,0.0,0.0,0.0,0.0,91.0299987793,0.0,0.3333333433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8472108841,0.0,7.7823853493,0.0
InChI%3D1S%2FC8H9N3O2%2Fc1-6%2812%2910-11-8%2813%297-2-4-9-5-3-7%2Fh2-5H%2C1H3%2C%28H%2C10%2C12%29%28H%2C11%2C13%29,0.0,18.7682266235,3.0,0.0,16.6020431519,0.1020620763,58.0,13.1592941284,7.0592899323,1.0,3.6353592873,0.3113994002,0.200000003,0.0589255653,2.3358333111,0.5,-0.129781574,11.0769233704,0.0,0.9654893875,1.2617596388,-0.0362282619,5.671875,9.6817979813,0.0,0.0,571.7419433594,3.3019273281,0.6995128989,0.0969808474,4.1522493362,6.1983771324,2.0,613.8606567383,4.499153614,0.0,0.4028226733,-0.1796485782,5.3465709686,0.0,0.1459391713,3.6539266109,274.0,74.5800018311,735.4891357422,2.5351297855,634.3468017578,1.3088952303,0.0674886778,2.0099408627,463.3225708008,0.2343643755,1.4699984789,0.0,0.0,1.8609416485,0.8886106014,0.0170103461,14.0,0.5450092554,0.0,0.0,0.8106172085,0.3036597371,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,4.70043993,0.0,0.2736249566,1.3103706837,0.617213428,0.0,328.049987793,1.0,0.1178511307,0.0248451997,0.2296832055,0.0,1.1052094698,0.0,0.0124225998,0.0,15.6289024353,2.0,14.6889133453,0.0
InChI%3D1S%2FCH6N2%2Fc1-3-2%2Fh3H%2C2H2%2C1H3,0.0,1.1661852598,0.0,0.0,0.0,0.0,6.0,0.0,2.077350378,1.0,0.7886751294,0.0300061777,0.0,0.0,0.2886751294,0.5,-0.0123257851,3.0,0.0,0.0,0.0,-0.0026773037,2.0,2.7071068287,0.0,0.0,55.1303482056,0.0,0.0,0.0,0.0,1.4142135382,0.0,37.9149513245,0.0,0.0,0.0,0.0,0.7071067691,0.0,0.0,0.0,4.0,38.0499992371,16.9173698425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.5849626064,0.0,0.0,0.0,0.0,0.0,58.0200004578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7199761868,0.0,2.5261733532,0.0
InChI%3D1S%2FC12H12N2%2Fc1-3-7-11%288-4-1%2913-14-12-9-5-2-6-10-12%2Fh1-10%2C13-14H,0.0,18.9971122742,0.0,0.0,16.3294811249,0.2041241527,66.0,10.9971113205,7.7735028267,0.8000000119,4.5713672638,0.053954564,0.0,0.1443375647,2.9820508957,0.4444444478,0.000488764,10.5155553818,0.0,1.0,1.8987532854,-0.0334424786,5.7777776718,9.6399822235,0.0,0.0,777.1146240234,12.7378730774,1.1873099804,-0.0025246684,3.5918366909,6.9494895935,12.0,848.1193847656,7.1629304886,0.0,0.7589030266,0.0062077288,5.585422039,0.0,0.2640431523,4.4326529503,343.0,24.0599994659,1019.5043945313,3.4230341911,855.850769043,0.8660253882,0.1431861222,2.7079081535,586.1145019531,0.1666666716,1.1872874498,0.0,0.0,1.3374298811,1.2844570875,0.0,15.0,0.8707908392,0.0,0.0,0.4082483053,0.2757834196,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,4.8073549271,0.0,0.3045583665,0.3333333433,0.0,0.0,547.0200195313,0.0,0.0,0.0641500279,0.2800806463,0.0,0.0,0.0,0.032075014,0.0,14.7199764252,0.0,15.6923589706,0.0
InChI%3D1S%2FC11H7N3O3%2Fc15-14%2816%2911-5-4-9%2817-11%298-7-12-10-3-1-2-6-13%288%2910%2Fh1-7H,0.0,31.511680603,4.0,0.2140761763,28.2619762421,0.4110544026,92.0,24.3769435883,8.607837677,0.8000000119,4.9222555161,0.4044744968,0.5,0.6712731719,3.4672720432,0.4444444478,-0.2083807439,12.0554018021,0.6666666865,0.0,2.4412147999,-0.0704851002,4.9382715225,11.8280630112,0.0,0.5773502588,926.6545410156,6.8664355278,1.6782720089,0.1649997532,2.2907230854,8.2540197372,7.0,1110.2330322266,10.1808624268,0.0,0.9993988872,-0.0837858394,7.5268249512,0.0,0.5503808856,6.4506602287,510.0,76.2600021362,1585.0720214844,5.4113998413,1339.5786132813,2.823679924,0.3078691959,4.0032644272,1113.4312744141,0.33573246,4.2318797112,0.0,0.0,5.2934441566,2.8988282681,0.0592991859,24.0,1.9723511934,0.0,0.0,1.10549891,0.7242456079,0.0,0.0,0.200000003,0.0,0.0,260.0,0.0,0.0,5.0874629021,0.0628882051,0.9649572968,2.5250647068,0.0,0.0,404.0599975586,0.0,0.3583049774,0.1048371494,0.9644317031,0.0,0.0,0.0,0.1207518205,0.0,20.4033718109,0.0,21.7682266235,0.0
InChI%3D1S%2FC6H13NO2S%2Fc1-2-10-4-3-5%287%296%288%299%2Fh5H%2C2-4%2C7H2%2C1H3%2C%28H%2C8%2C9%29,0.0,15.1105937958,3.0,0.0,12.6070861816,0.0,38.0,10.4474334717,6.8562278748,0.75,4.3971452713,0.2676209211,0.5,0.0,3.3241760731,0.4285714328,-0.1002439186,10.0,0.0,0.0,2.0271401405,-0.0597582273,5.7600002289,7.983127594,0.0,0.0,506.3375244141,1.6509636641,1.1873887777,0.0223692488,5.5308642387,4.6807394028,2.0,495.2552185059,2.4068520069,0.0,0.6705632806,-0.0409503616,3.7170827389,0.0,0.3762702942,2.4010906219,143.0,88.6200027466,499.2985839844,1.0496461391,425.7395629883,1.2071068287,0.1069327369,0.6077107191,297.9540710449,0.1705557555,0.6178511381,0.0,0.0,0.6035534143,0.3943375647,0.0215165745,9.0,0.1666666716,0.0,0.0,0.5690355897,0.2518473268,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,4.3219280243,0.0,0.1997028738,1.0,1.3103706837,0.0,394.0400085449,0.0,0.2357022613,0.0,0.2069683671,0.0,0.3651483655,0.0,0.0,0.0,18.0366783142,1.0,13.1699399948,0.0
InChI%3D1S%2FC22H14%2Fc1-3-7-19-15%285-1%299-11-17-14-22-18%2813-21%2817%2919%2912-10-16-6-2-4-8-20%2816%2922%2Fh1-14H,0.0,38.0,0.0,0.0,41.0,0.3333333433,128.0,34.0,12.082903862,0.8333333135,7.6307682991,0.0,0.0,0.6710633039,5.8678765297,0.4545454681,0.0,14.3520708084,0.0,0.0,4.6085109711,0.0,5.8171744347,14.5182971954,0.0,0.0,1842.1539306641,21.8347644806,3.5098285675,0.0,2.423469305,10.898979187,14.0,2262.5495605469,33.9523429871,0.0,2.6867754459,0.0,9.8907566071,0.0,1.6382431984,9.2129535675,971.0,0.0,3371.4052734375,8.3194074631,3563.2805175781,3.5744166374,1.1056377888,7.578930378,2865.0031738281,0.6220084429,6.3974866867,0.0,0.0,10.0420055389,5.4890332222,0.1378917098,41.0,4.4006533623,0.0,0.0,1.2109977007,1.5309648514,0.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,5.4594316483,0.0,2.2973108292,10.8080863953,0.0,0.0,1138.0,8.0,0.3832766414,0.1180555522,3.0250797272,0.0,0.0,0.0,0.2009674311,0.0,22.0,0.0,26.0,0.0
InChI%3D1S%2FC9H13N%2Fc1-6-4-8%283%299%2810%295-7%286%292%2Fh4-5H%2C10H2%2C1-3H3,0.0,14.3323707581,3.0,0.0,13.4985561371,0.055555556,48.0,6.3323702812,6.7320508957,0.6666666865,3.4433755875,0.0269169584,0.0,0.2222222239,2.7930550575,0.400000006,-0.0087634465,8.1000003815,0.0,0.0,1.8823714256,-0.0041723503,2.9387755394,7.7236146927,0.0,0.0,575.280090332,0.3333333433,0.9828523993,-0.0005054249,1.75,4.6090607643,3.0,632.2761230469,5.6568541527,0.0,0.6308136582,-1.71348910953384e-05,4.3805398941,0.0,0.2059739828,3.4299490452,111.0,26.0200004578,832.7026977539,2.1021015644,699.8051757813,2.1538066864,0.0328614637,1.5768342018,288.9135437012,0.5163460374,2.1727321148,0.0,0.0,3.3735947609,0.6015793085,0.1314458549,13.0,0.1111111119,0.0,0.0,0.9428090453,1.0116273165,0.0,0.0,0.0,0.7663094401,0.0,80.0,0.0,0.0,4.3219280243,0.0,0.882540822,3.3019273281,2.4494898319,0.0,439.0100097656,3.0,0.3333333433,0.020833334,1.174207449,0.0,5.4216117859,0.0,0.0745281279,0.0,10.3599882126,0.0,10.166185379,0.0
InChI%3D1S%2FC3H4Cl2%2Fc4-2-1-3-5%2Fh1-2H%2C3H2,0.0,6.9034748077,1.0,0.0,5.9034748077,0.0,14.0,8.7127532959,4.129594326,1.0,2.1980190277,0.0772592276,0.0,0.0,1.076576829,0.5,-0.0332078598,5.0,0.0,0.0,0.5345224738,0.0113530383,4.0,4.1213202477,1.0,0.0,206.0631256104,2.3811016083,0.3030457497,-0.0365978591,4.0,2.4142136574,0.0,174.89793396,0.0,0.0,0.0,0.0198230688,1.3535534143,0.0,0.0,0.7071067691,20.0,0.0,125.042137146,0.3535533845,74.6893386841,0.0,0.0,0.0,28.1061096191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.3219280243,0.0,0.0,0.0,0.0,0.0,44.0200004578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4255065918,1.0,7.9034748077,0.0
InChI%3D1S%2FC6H8N2O%2Fc7-4-1-2-6%289%295%288%293-4%2Fh1-3%2C9H%2C7-8H2,0.0,13.3289251328,0.0,0.0,11.882390976,0.0680413842,42.0,5.0244503021,4.8339648247,0.6666666865,2.5389909744,0.1405766457,0.0,0.2041241527,1.8182531595,0.400000006,-0.0273771007,7.1111111641,0.0,0.0,1.051587224,-0.0404568575,2.7222223282,6.8533711433,0.0,0.0,417.2456359863,1.6509636641,0.572996974,-0.0032564974,1.7041419744,4.1983771324,6.0,452.9551391602,5.8538007736,0.0,0.3245850801,-0.0288540609,3.8727920055,0.0,0.0909610167,2.860366106,84.0,72.2699966431,567.3944091797,1.8167629242,430.1268005371,1.4782780409,0.0062112999,1.3316001892,150.6284179688,0.2441080958,1.5580285788,0.0,0.0,2.0759329796,0.5044733286,0.0215165745,10.0,0.0680413842,0.0,0.0,0.7600796819,0.3425184786,0.0,0.25,0.0,0.0,0.0,67.0,0.0,0.0,4.1699252129,0.0,0.3062710166,1.6509636641,0.0,0.0,217.0299987793,0.0,0.1666666716,0.0240562614,0.2981127501,0.0,0.0,0.0,0.0385360643,0.0,10.4944448471,0.0,9.6644620895,0.0
InChI%3D1S%2FCH2Cl2%2Fc2-1-3%2Fh1H2,0.0,8.7127532959,0.0,0.0,0.0,0.0,6.0,0.0,2.9748935699,1.0,1.603567481,0.1045923531,0.0,0.0,0.9091373086,0.5,-0.0697282329,3.0,0.0,0.0,0.0,0.0174320582,2.0,2.7071068287,0.0,0.0,91.8749542236,0.0,0.0,0.0,0.0,1.4142135382,0.0,64.7898406982,0.0,0.0,0.0,0.0,0.7071067691,0.0,0.0,0.0,4.0,0.0,24.6561908722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.5849626064,0.0,0.0,0.0,0.0,0.0,10.0200004578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4255065918,0.0,5.9034748077,0.0
InChI%3D1S%2FC10H9N%2Fc11-10-6-5-8-3-1-2-4-9%288%297-10%2Fh1-7H%2C11H2,0.0,16.3323707581,0.0,0.0,14.3323707581,0.1513747126,56.0,8.3323707581,6.1188020706,1.0,3.6040592194,0.0269771013,0.0,0.2821175456,2.6065881252,0.5,-0.0086602159,7.6388888359,0.0,0.0,1.7735219002,-0.0044759088,3.1640625,7.6817984581,0.0,0.0,657.6287231445,8.7809743881,1.2077989578,-0.0003328242,1.6000000238,5.3601732254,8.0,748.8834228516,10.6178750992,0.0,0.8293446302,-1.93123942153761e-05,4.722840786,0.0,0.3637463748,3.8018717766,144.0,26.0200004578,990.1016845703,3.1080687046,836.4415893555,1.2919737101,0.1715396196,2.6096026897,432.028717041,0.2628917098,1.9542517662,0.0,0.0,2.7110645771,1.4370442629,0.027777778,14.0,0.8119290471,0.0,0.0,0.6220084429,0.4821223915,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,4.4594316483,0.0,0.6091167331,1.6509636641,0.0,0.0,331.0100097656,2.0,0.0833333358,0.0518340394,0.6797126532,0.0,0.0,0.0,0.0737416819,0.0,11.3599882126,0.0,12.166185379,0.0
InChI%3D1S%2FC3H4O2%2Fc4-2-1-3-5%2Fh1-4H,0.0,3.6641838551,0.0,0.0,2.6641838551,0.0,14.0,1.774469018,2.5875127316,1.0,1.1605677605,0.2033148706,0.25,0.0,0.4776040614,0.5,-0.0672179237,5.0,0.0,0.0,0.1646337211,0.0020105517,4.0,4.1213202477,1.0,0.0,104.9843292236,2.3811016083,0.0351364203,-0.0898998231,4.0,2.4142136574,0.0,89.892906189,0.0,0.0,0.0,0.0534497611,1.3535534143,0.0,0.0,0.7071067691,20.0,37.2999992371,63.8594093323,0.3535533845,35.1278152466,0.0,0.0,0.0,12.6999979019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.3219280243,0.0,0.0,0.0,0.0,0.0,44.0200004578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5489382744,2.0,4.6641840935,0.0
InChI%3D1S%2FC2H5N%2Fc1-2-3-1%2Fh3H%2C1-2H2,0.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,1.9142135382,0.0,1.2071068287,0.0693461299,0.0,0.0,0.75,0.0,-0.0346730649,1.3333333731,0.0,0.0,0.0,0.0,0.2222222239,2.1213202477,0.0,0.0,61.0993919373,1.0,0.0,0.0,0.0,1.5,0.0,61.0619506836,0.0,0.0,0.0,0.0,1.0606601238,0.0,0.0,0.0,3.0,21.9400005341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.5849626064,0.0,0.0,0.0,0.0,0.0,58.0099983215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3599879742,0.0,3.3323705196,0.3535533845
InChI%3D1S%2FC6H11NO2%2Fc1-3-5-6%284-2%297%288%299%2Fh5H%2C3-4H2%2C1-2H3,0.0,10.7710237503,2.0,0.0,10.6607379913,0.0,34.0,8.494553566,5.755273819,0.6666666865,3.0534455776,0.0521444082,0.5,0.0,1.7143731117,0.400000006,-0.001743435,9.0,0.0,0.0,1.0364955664,-0.0074406834,4.8395061493,7.2760210037,2.0,0.0,325.4733886719,1.6509636641,0.5835972428,-0.0075646467,3.555555582,4.2187438011,2.0,321.6066894531,2.3811016083,0.0,0.218873173,-0.0080539472,3.2010200024,0.0,0.0,2.1266524792,96.0,45.8199996948,337.7264709473,1.3796528578,301.8768615723,1.0892556906,0.0,0.5374574661,191.9244842529,0.1285548955,1.2071068287,0.0,0.0,0.8047378659,0.0,0.0152145158,9.0,0.0,0.0,0.0,0.5,0.2782413065,0.0,0.0,0.0,0.200000003,0.0,63.0,0.0,0.0,4.1699252129,0.0,0.2979064882,0.0,2.803965807,0.0,289.0299987793,0.0,0.1666666716,0.0,0.1584416628,0.0,0.8164966106,0.0,0.0,0.0,10.9089260101,0.0,9.2731170654,0.0
InChI%3D1S%2FC17H20N2O%2Fc1-18%282%2915-9-5-13%286-10-15%2917%2820%2914-7-11-16%2812-8-14%2919%283%294%2Fh5-12H%2C1-4H3,0.0,30.3289241791,0.0,0.0,31.9931087494,0.1666666716,100.0,25.6607379913,12.4214773178,1.0,6.5829267502,0.3053754568,0.0,0.1924500912,5.2117266655,0.5,-0.1490215957,16.371881485,0.0,0.0,3.2917823792,-0.0006861303,7.3198571205,14.6983060837,1.0,0.0,1285.783203125,8.6919021606,1.9885611534,0.0105936294,4.25,9.4860706329,10.0,1458.6208496094,15.6241292953,0.0,1.2321274281,-0.0235959888,8.6968698502,0.0,0.7333233953,7.005751133,899.0,23.5499992371,1950.1922607422,5.0597600937,1920.3428955078,3.6223993301,0.4393769503,3.6878070831,1499.51171875,0.8139824867,4.2726759911,0.0,0.0,4.850353241,2.6602180004,0.1830918938,30.0,2.0153939724,0.0,0.0,1.5257834196,1.4483487606,0.0,0.0,0.1000000015,0.908560276,0.0,377.0,0.0,0.0,5.3219280243,0.0,1.3370451927,3.3416252136,5.9023036957,0.0,1301.0300292969,2.0,0.5257834196,0.055555556,1.2490018606,0.0,3.770336628,0.0,0.0526229776,0.0,21.4944458008,0.0,22.329202652,0.0
InChI%3D1S%2FC27H44O6%2Fc1-15%2820%2828%298-9-24%282%2C3%2932%2916-7-11-27%2833%2918-12-21%2829%2919-13-22%2830%2923%2831%2914-25%2819%2C4%2917%2818%296-10-26%2816%2C27%295%2Fh12%2C15-17%2C19-20%2C22-23%2C28%2C30-33H%2C6-11%2C13-14H2%2C1-5H3,0.0,64.6492843628,5.0,0.0721687824,76.4200363159,0.4077648222,192.0,70.9776535034,20.9199733734,0.875,12.887714386,0.5078397989,1.9445800781,1.1477899551,12.9267187119,0.4666666687,-0.1247552857,26.0740737915,0.0,0.0,10.4827661514,-0.1051679105,8.542222023,24.5601139069,2.0,0.0,2936.0202636719,8.2809762955,8.2864513397,0.0957601815,4.0816326141,15.1383180618,11.0,3679.9050292969,22.0230903625,1.449037075,6.349088192,-0.1800481677,16.3871917725,10.160027504,4.7054786682,13.6240634918,2984.0,118.2200012207,5937.4624023438,10.862238884,6675.0112304688,10.6944293976,3.2333748341,9.3110675812,5943.384765625,3.4978861809,17.2132587433,0.0,0.4175555706,27.0625972748,6.997256279,1.1977090836,70.0,4.8917741776,0.0,0.2962672412,5.1146907806,7.3054585457,0.0,0.0,0.0,1.5469717979,0.0,788.0,1.0,0.6755286455,6.0443940163,0.0721687824,11.6532392502,9.7888622284,8.4985485077,0.0,5344.0600585938,6.0,1.9789292812,0.341478914,16.2653503418,9.8327703476,8.1234359741,0.5250803828,0.8152979612,4.8032302856,37.646812439,0.0,37.9925537109,0.0
InChI%3D1S%2FC2H2Cl4%2Fc3-1%284%292%285%296%2Fh1-2H,0.0,29.2324562073,2.0,0.0,34.8510131836,0.0,22.0,0.0,5.6902742386,0.5,2.9519479275,0.2091847062,0.0,0.0,2.9964728355,0.3333333433,-0.0697282329,6.0,0.0,0.0,1.7142857313,-0.1045923531,2.2222223282,5.1547007561,0.0,0.0,362.4156799316,0.0,0.0,0.0697282329,3.0,2.6427345276,0.0,350.8080444336,0.0,0.0,0.0,0.0,2.4880337715,0.0,0.0,1.3333333731,29.0,0.0,342.3780822754,0.0,172.7778778076,1.3333333731,0.0,0.0,0.0,0.8571428657,0.0,0.0,0.0,0.0,0.0,0.5510203838,4.0,0.0,0.0,0.0,0.6666666865,1.9438172579,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.5849626064,0.0,0.0,1.0,0.0,0.0,19.0400009155,0.0,0.3333333433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8510131836,0.0,12.8069496155,0.0
InChI%3D1S%2FC6H6Cl2N2%2Fc7-4-1-3%289%292-5%288%296%284%2910%2Fh1-2H%2C9-10H2,0.0,22.4716911316,0.0,0.0,26.3562355042,0.055555556,48.0,23.8331432343,6.577188015,0.6666666865,3.3659441471,0.1524793804,0.0,0.2222222239,2.712625742,0.400000006,-0.0167892557,8.1000003815,0.0,0.0,1.7268021107,-0.0469415933,2.9387755394,7.7236146927,0.0,0.0,641.422668457,0.5,1.1078443527,-0.0537734367,1.75,4.6090607643,6.0,712.7395019531,5.1115446091,0.0,0.4392145276,0.023995081,4.3902606964,0.0,0.2434206307,3.3434448242,110.0,52.0400009155,929.5950317383,2.3557195663,777.2615966797,2.00613451,0.0272772368,1.3046686649,340.1295776367,0.4957206547,2.6985156536,0.0,0.0,3.2773697376,0.6978043318,0.0944911167,13.0,0.1111111119,0.0,0.0,0.9525297284,0.8595308661,0.0,0.200000003,0.0,0.0,0.0,76.0,0.0,0.0,4.3219280243,0.0,1.0796532631,3.5327756405,0.0,0.0,166.0399932861,0.0,0.2721655369,0.020833334,1.0050530434,0.0,0.0,0.0,0.0713018179,0.0,26.145483017,0.0,14.2358455658,0.0
InChI%3D1S%2FC6H11N2O4PS3%2Fc1-10-5-7-8%286%289%2916-5%294-15-13%2814%2C11-2%2912-3%2Fh4H2%2C1-3H3,0.0,56.9230194092,0.0,0.0962250456,42.0769119263,0.2323078066,76.0,33.4333229065,12.3805389404,0.8000000119,9.2839727402,0.716129005,0.0,0.3003491759,10.0856027603,0.4444444478,-0.5586584806,14.0625,0.5723571181,0.0,8.2466373444,0.4047955275,6.0743803978,12.1817979813,0.0,1.0,1121.3686523438,0.0,4.2821469307,-0.3779635727,3.7692308426,7.5421538353,0.0,1267.9747314453,0.8164966106,0.0,2.8630931377,0.273106426,6.539484024,0.0,2.4073855877,5.5490779877,471.0,,1659.5993652344,3.3480315208,1393.5198974609,3.2399432659,1.7476861477,2.1934506893,1041.4357910156,2.5260882378,3.7217056751,0.0,0.3354102075,2.9565036297,1.4613064528,0.0395284705,21.0,0.777895987,0.0,0.0,1.533269763,4.8462891579,0.6506976485,0.0,0.0,0.4367902279,0.0,220.0,0.0,0.1767766923,5.0,0.079056941,4.7343115807,0.5,0.6962383389,0.0,601.0999755859,0.0,0.1178511307,0.1204514205,2.8894333839,0.0,1.2205431461,0.0,0.1595598906,0.0,43.851524353,0.0,40.1687583923,0.0
